Burial rate: 
1e-4 cm/yr      1e-3 cm/yr      1e-2 cm/yr      1e-1 cm/yr      0.5 cm/yr 
8.516185e-04    5.638516e-04    8.236373e-05    8.579087e-06    1.722090e-06 
8.506584e-04    5.637916e-04    8.236377e-05    8.579184e-06    1.722111e-06 
8.496884e-04    5.637308e-04    8.236379e-05    8.579279e-06    1.722132e-06 
8.487080e-04    5.636691e-04    8.236376e-05    8.579370e-06    1.722152e-06 
8.477172e-04    5.636065e-04    8.236369e-05    8.579458e-06    1.722171e-06 
8.467160e-04    5.635431e-04    8.236359e-05    8.579544e-06    1.722190e-06 
8.457042e-04    5.634789e-04    8.236345e-05    8.579627e-06    1.722209e-06 
8.446815e-04    5.634137e-04    8.236328e-05    8.579706e-06    1.722226e-06 
8.436481e-04    5.633476e-04    8.236307e-05    8.579784e-06    1.722244e-06 
8.426037e-04    5.632807e-04    8.236283e-05    8.579859e-06    1.722261e-06 
8.415480e-04    5.632128e-04    8.236255e-05    8.579930e-06    1.722277e-06 
8.404812e-04    5.631440e-04    8.236224e-05    8.580001e-06    1.722293e-06 
8.394029e-04    5.630743e-04    8.236190e-05    8.580068e-06    1.722308e-06 
8.383130e-04    5.630036e-04    8.236152e-05    8.580133e-06    1.722323e-06 
8.372116e-04    5.629320e-04    8.236112e-05    8.580196e-06    1.722338e-06 
8.360983e-04    5.628595e-04    8.236068e-05    8.580257e-06    1.722352e-06 
8.349732e-04    5.627860e-04    8.236022e-05    8.580317e-06    1.722366e-06 
8.338359e-04    5.627115e-04    8.235972e-05    8.580374e-06    1.722379e-06 
8.326864e-04    5.626360e-04    8.235919e-05    8.580429e-06    1.722392e-06 
8.315247e-04    5.625595e-04    8.235864e-05    8.580482e-06    1.722405e-06 
8.303504e-04    5.624821e-04    8.235805e-05    8.580534e-06    1.722417e-06 
8.291636e-04    5.624036e-04    8.235744e-05    8.580584e-06    1.722429e-06 
8.279640e-04    5.623241e-04    8.235680e-05    8.580632e-06    1.722441e-06 
8.267515e-04    5.622435e-04    8.235612e-05    8.580678e-06    1.722452e-06 
8.255260e-04    5.621619e-04    8.235543e-05    8.580723e-06    1.722463e-06 
8.242873e-04    5.620793e-04    8.235470e-05    8.580766e-06    1.722474e-06 
8.230354e-04    5.619956e-04    8.235395e-05    8.580808e-06    1.722485e-06 
8.217700e-04    5.619107e-04    8.235316e-05    8.580848e-06    1.722495e-06 
8.204912e-04    5.618248e-04    8.235236e-05    8.580888e-06    1.722505e-06 
8.191985e-04    5.617378e-04    8.235152e-05    8.580925e-06    1.722515e-06 
8.178919e-04    5.616497e-04    8.235066e-05    8.580961e-06    1.722524e-06 
8.165714e-04    5.615604e-04    8.234977e-05    8.580996e-06    1.722534e-06 
8.152367e-04    5.614700e-04    8.234886e-05    8.581029e-06    1.722543e-06 
8.138878e-04    5.613784e-04    8.234792e-05    8.581062e-06    1.722551e-06 
8.125245e-04    5.612856e-04    8.234695e-05    8.581093e-06    1.722560e-06 
8.111466e-04    5.611917e-04    8.234596e-05    8.581123e-06    1.722568e-06 
8.097540e-04    5.610966e-04    8.234494e-05    8.581152e-06    1.722577e-06 
8.083466e-04    5.610002e-04    8.234389e-05    8.581180e-06    1.722585e-06 
8.069241e-04    5.609026e-04    8.234282e-05    8.581207e-06    1.722593e-06 
8.054866e-04    5.608038e-04    8.234173e-05    8.581233e-06    1.722600e-06 
8.040338e-04    5.607037e-04    8.234061e-05    8.581258e-06    1.722608e-06 
8.025655e-04    5.606024e-04    8.233946e-05    8.581282e-06    1.722615e-06 
8.010817e-04    5.604998e-04    8.233829e-05    8.581305e-06    1.722622e-06 
7.995822e-04    5.603958e-04    8.233709e-05    8.581327e-06    1.722630e-06 
7.980670e-04    5.602906e-04    8.233587e-05    8.581349e-06    1.722637e-06 
7.965357e-04    5.601840e-04    8.233463e-05    8.581370e-06    1.722643e-06 
7.949883e-04    5.600761e-04    8.233336e-05    8.581390e-06    1.722650e-06 
7.934245e-04    5.599668e-04    8.233206e-05    8.581408e-06    1.722657e-06 
7.918444e-04    5.598561e-04    8.233074e-05    8.581427e-06    1.722663e-06 
7.902477e-04    5.597440e-04    8.232939e-05    8.581444e-06    1.722669e-06 
7.886343e-04    5.596306e-04    8.232801e-05    8.581461e-06    1.722676e-06 
7.870039e-04    5.595156e-04    8.232661e-05    8.581477e-06    1.722682e-06 
7.853567e-04    5.593993e-04    8.232518e-05    8.581492e-06    1.722688e-06 
7.836923e-04    5.592814e-04    8.232373e-05    8.581507e-06    1.722694e-06 
7.820106e-04    5.591621e-04    8.232226e-05    8.581521e-06    1.722699e-06 
7.803115e-04    5.590413e-04    8.232075e-05    8.581534e-06    1.722705e-06 
7.785948e-04    5.589190e-04    8.231923e-05    8.581547e-06    1.722711e-06 
7.768604e-04    5.587951e-04    8.231767e-05    8.581559e-06    1.722716e-06 
7.751081e-04    5.586697e-04    8.231609e-05    8.581571e-06    1.722722e-06 
7.733378e-04    5.585427e-04    8.231448e-05    8.581582e-06    1.722727e-06 
7.715494e-04    5.584141e-04    8.231285e-05    8.581592e-06    1.722732e-06 
7.697428e-04    5.582839e-04    8.231119e-05    8.581602e-06    1.722738e-06 
7.679176e-04    5.581521e-04    8.230950e-05    8.581611e-06    1.722743e-06 
7.660740e-04    5.580186e-04    8.230779e-05    8.581620e-06    1.722748e-06 
7.642116e-04    5.578834e-04    8.230605e-05    8.581629e-06    1.722753e-06 
7.623303e-04    5.577466e-04    8.230428e-05    8.581636e-06    1.722758e-06 
7.604301e-04    5.576080e-04    8.230248e-05    8.581644e-06    1.722763e-06 
7.585108e-04    5.574677e-04    8.230066e-05    8.581651e-06    1.722768e-06 
7.565722e-04    5.573257e-04    8.229881e-05    8.581657e-06    1.722773e-06 
7.546142e-04    5.571819e-04    8.229693e-05    8.581663e-06    1.722778e-06 
7.526367e-04    5.570363e-04    8.229502e-05    8.581669e-06    1.722783e-06 
7.506396e-04    5.568888e-04    8.229308e-05    8.581674e-06    1.722787e-06 
7.486226e-04    5.567396e-04    8.229112e-05    8.581679e-06    1.722792e-06 
7.465857e-04    5.565884e-04    8.228912e-05    8.581684e-06    1.722797e-06 
7.445288e-04    5.564354e-04    8.228710e-05    8.581688e-06    1.722801e-06 
7.424516e-04    5.562805e-04    8.228504e-05    8.581691e-06    1.722806e-06 
7.403541e-04    5.561236e-04    8.228296e-05    8.581695e-06    1.722811e-06 
7.382362e-04    5.559648e-04    8.228085e-05    8.581698e-06    1.722815e-06 
7.360977e-04    5.558040e-04    8.227871e-05    8.581700e-06    1.722820e-06 
7.339384e-04    5.556412e-04    8.227653e-05    8.581702e-06    1.722824e-06 
7.317584e-04    5.554764e-04    8.227433e-05    8.581704e-06    1.722829e-06 
7.295574e-04    5.553095e-04    8.227209e-05    8.581706e-06    1.722833e-06 
7.273353e-04    5.551406e-04    8.226983e-05    8.581707e-06    1.722838e-06 
7.250921e-04    5.549695e-04    8.226753e-05    8.581708e-06    1.722842e-06 
7.228275e-04    5.547964e-04    8.226520e-05    8.581709e-06    1.722847e-06 
7.205416e-04    5.546211e-04    8.226283e-05    8.581709e-06    1.722851e-06 
7.182341e-04    5.544436e-04    8.226044e-05    8.581709e-06    1.722856e-06 
7.159049e-04    5.542639e-04    8.225801e-05    8.581709e-06    1.722860e-06 
7.135540e-04    5.540820e-04    8.225555e-05    8.581708e-06    1.722865e-06 
7.111812e-04    5.538978e-04    8.225305e-05    8.581707e-06    1.722869e-06 
7.087864e-04    5.537113e-04    8.225052e-05    8.581706e-06    1.722873e-06 
7.063696e-04    5.535225e-04    8.224796e-05    8.581704e-06    1.722878e-06 
7.039306e-04    5.533314e-04    8.224536e-05    8.581703e-06    1.722882e-06 
7.014694e-04    5.531379e-04    8.224272e-05    8.581701e-06    1.722887e-06 
6.989857e-04    5.529421e-04    8.224005e-05    8.581698e-06    1.722891e-06 
6.964796e-04    5.527438e-04    8.223735e-05    8.581696e-06    1.722896e-06 
6.939509e-04    5.525430e-04    8.223460e-05    8.581693e-06    1.722900e-06 
6.913996e-04    5.523398e-04    8.223182e-05    8.581690e-06    1.722905e-06 
6.888256e-04    5.521340e-04    8.222901e-05    8.581687e-06    1.722909e-06 
6.862288e-04    5.519257e-04    8.222615e-05    8.581683e-06    1.722914e-06 
6.836090e-04    5.517149e-04    8.222326e-05    8.581679e-06    1.722918e-06 
6.809663e-04    5.515014e-04    8.222033e-05    8.581675e-06    1.722923e-06 
6.783006e-04    5.512853e-04    8.221736e-05    8.581671e-06    1.722928e-06 
6.756118e-04    5.510666e-04    8.221435e-05    8.581666e-06    1.722932e-06 
6.728998e-04    5.508451e-04    8.221131e-05    8.581662e-06    1.722937e-06 
6.701646e-04    5.506209e-04    8.220822e-05    8.581657e-06    1.722941e-06 
6.674061e-04    5.503940e-04    8.220509e-05    8.581651e-06    1.722946e-06 
6.646242e-04    5.501642e-04    8.220192e-05    8.581646e-06    1.722951e-06 
6.618190e-04    5.499316e-04    8.219870e-05    8.581640e-06    1.722956e-06 
6.589903e-04    5.496962e-04    8.219545e-05    8.581634e-06    1.722960e-06 
6.561382e-04    5.494579e-04    8.219215e-05    8.581628e-06    1.722965e-06 
6.532626e-04    5.492166e-04    8.218881e-05    8.581622e-06    1.722970e-06 
6.503634e-04    5.489724e-04    8.218543e-05    8.581615e-06    1.722975e-06 
6.474406e-04    5.487252e-04    8.218200e-05    8.581608e-06    1.722980e-06 
6.444942e-04    5.484749e-04    8.217853e-05    8.581601e-06    1.722985e-06 
6.415242e-04    5.482216e-04    8.217501e-05    8.581594e-06    1.722990e-06 
6.385306e-04    5.479652e-04    8.217145e-05    8.581586e-06    1.722995e-06 
6.355134e-04    5.477056e-04    8.216784e-05    8.581578e-06    1.723000e-06 
6.324725e-04    5.474428e-04    8.216418e-05    8.581571e-06    1.723005e-06 
6.294079e-04    5.471769e-04    8.216048e-05    8.581562e-06    1.723010e-06 
6.263197e-04    5.469076e-04    8.215673e-05    8.581554e-06    1.723015e-06 
6.232079e-04    5.466351e-04    8.215292e-05    8.581545e-06    1.723020e-06 
6.200725e-04    5.463593e-04    8.214907e-05    8.581537e-06    1.723025e-06 
6.169135e-04    5.460800e-04    8.214517e-05    8.581528e-06    1.723031e-06 
6.137310e-04    5.457974e-04    8.214123e-05    8.581518e-06    1.723036e-06 
6.105249e-04    5.455113e-04    8.213722e-05    8.581509e-06    1.723041e-06 
6.072954e-04    5.452218e-04    8.213317e-05    8.581499e-06    1.723047e-06 
6.040424e-04    5.449287e-04    8.212907e-05    8.581489e-06    1.723052e-06 
6.007661e-04    5.446320e-04    8.212491e-05    8.581479e-06    1.723058e-06 
5.974664e-04    5.443317e-04    8.212070e-05    8.581469e-06    1.723063e-06 
5.941435e-04    5.440278e-04    8.211643e-05    8.581458e-06    1.723069e-06 
5.907974e-04    5.437201e-04    8.211211e-05    8.581447e-06    1.723075e-06 
5.874283e-04    5.434087e-04    8.210774e-05    8.581436e-06    1.723081e-06 
5.840361e-04    5.430936e-04    8.210331e-05    8.581425e-06    1.723086e-06 
5.806211e-04    5.427746e-04    8.209882e-05    8.581414e-06    1.723092e-06 
5.771832e-04    5.424517e-04    8.209427e-05    8.581402e-06    1.723098e-06 
5.737227e-04    5.421250e-04    8.208967e-05    8.581390e-06    1.723104e-06 
5.702395e-04    5.417942e-04    8.208500e-05    8.581378e-06    1.723110e-06 
5.667340e-04    5.414595e-04    8.208028e-05    8.581366e-06    1.723116e-06 
5.632061e-04    5.411207e-04    8.207550e-05    8.581353e-06    1.723123e-06 
5.596560e-04    5.407778e-04    8.207065e-05    8.581341e-06    1.723129e-06 
5.560839e-04    5.404308e-04    8.206574e-05    8.581328e-06    1.723135e-06 
5.524900e-04    5.400796e-04    8.206078e-05    8.581314e-06    1.723142e-06 
5.488744e-04    5.397241e-04    8.205574e-05    8.581301e-06    1.723148e-06 
5.452372e-04    5.393643e-04    8.205065e-05    8.581287e-06    1.723155e-06 
5.415787e-04    5.390003e-04    8.204548e-05    8.581273e-06    1.723161e-06 
5.378990e-04    5.386318e-04    8.204025e-05    8.581259e-06    1.723168e-06 
5.341985e-04    5.382589e-04    8.203496e-05    8.581245e-06    1.723175e-06 
5.304771e-04    5.378815e-04    8.202960e-05    8.581230e-06    1.723181e-06 
5.267353e-04    5.374996e-04    8.202417e-05    8.581215e-06    1.723188e-06 
5.229732e-04    5.371130e-04    8.201867e-05    8.581200e-06    1.723195e-06 
5.191910e-04    5.367219e-04    8.201310e-05    8.581185e-06    1.723202e-06 
5.153890e-04    5.363261e-04    8.200745e-05    8.581170e-06    1.723209e-06 
5.115675e-04    5.359255e-04    8.200174e-05    8.581154e-06    1.723217e-06 
5.077267e-04    5.355201e-04    8.199596e-05    8.581138e-06    1.723224e-06 
5.038668e-04    5.351099e-04    8.199010e-05    8.581121e-06    1.723231e-06 
4.999883e-04    5.346947e-04    8.198416e-05    8.581105e-06    1.723239e-06 
4.960914e-04    5.342747e-04    8.197815e-05    8.581088e-06    1.723246e-06 
4.921763e-04    5.338496e-04    8.197207e-05    8.581071e-06    1.723254e-06 
4.882434e-04    5.334194e-04    8.196590e-05    8.581054e-06    1.723262e-06 
4.842931e-04    5.329841e-04    8.195966e-05    8.581036e-06    1.723270e-06 
4.803256e-04    5.325436e-04    8.195334e-05    8.581019e-06    1.723278e-06 
4.763413e-04    5.320979e-04    8.194694e-05    8.581001e-06    1.723286e-06 
4.723406e-04    5.316469e-04    8.194046e-05    8.580982e-06    1.723294e-06 
4.683238e-04    5.311906e-04    8.193389e-05    8.580964e-06    1.723302e-06 
4.642914e-04    5.307288e-04    8.192724e-05    8.580945e-06    1.723310e-06 
4.602436e-04    5.302616e-04    8.192051e-05    8.580926e-06    1.723319e-06 
4.561810e-04    5.297888e-04    8.191369e-05    8.580906e-06    1.723327e-06 
4.521038e-04    5.293105e-04    8.190679e-05    8.580887e-06    1.723336e-06 
4.480126e-04    5.288265e-04    8.189980e-05    8.580867e-06    1.723344e-06 
4.439077e-04    5.283368e-04    8.189272e-05    8.580847e-06    1.723353e-06 
4.397897e-04    5.278413e-04    8.188555e-05    8.580826e-06    1.723362e-06 
4.356589e-04    5.273400e-04    8.187828e-05    8.580805e-06    1.723371e-06 
4.315158e-04    5.268328e-04    8.187093e-05    8.580784e-06    1.723380e-06 
4.273609e-04    5.263196e-04    8.186348e-05    8.580763e-06    1.723390e-06 
4.231947e-04    5.258004e-04    8.185594e-05    8.580741e-06    1.723399e-06 
4.190177e-04    5.252752e-04    8.184831e-05    8.580719e-06    1.723409e-06 
4.148303e-04    5.247437e-04    8.184057e-05    8.580697e-06    1.723418e-06 
4.106332e-04    5.242061e-04    8.183274e-05    8.580675e-06    1.723428e-06 
4.064267e-04    5.236622e-04    8.182481e-05    8.580652e-06    1.723438e-06 
4.022116e-04    5.231119e-04    8.181678e-05    8.580629e-06    1.723448e-06 
3.979882e-04    5.225552e-04    8.180865e-05    8.580605e-06    1.723458e-06 
3.937573e-04    5.219921e-04    8.180041e-05    8.580581e-06    1.723468e-06 
3.895192e-04    5.214223e-04    8.179207e-05    8.580557e-06    1.723478e-06 
3.852747e-04    5.208460e-04    8.178363e-05    8.580533e-06    1.723489e-06 
3.810243e-04    5.202630e-04    8.177507e-05    8.580508e-06    1.723500e-06 
3.767686e-04    5.196732e-04    8.176641e-05    8.580483e-06    1.723510e-06 
3.725083e-04    5.190766e-04    8.175764e-05    8.580457e-06    1.723521e-06 
3.682439e-04    5.184731e-04    8.174876e-05    8.580432e-06    1.723532e-06 
3.639760e-04    5.178627e-04    8.173977e-05    8.580406e-06    1.723543e-06 
3.597054e-04    5.172452e-04    8.173066e-05    8.580379e-06    1.723555e-06 
3.554326e-04    5.166206e-04    8.172144e-05    8.580352e-06    1.723566e-06 
3.511583e-04    5.159888e-04    8.171210e-05    8.580325e-06    1.723578e-06 
3.468833e-04    5.153498e-04    8.170265e-05    8.580298e-06    1.723589e-06 
3.426081e-04    5.147035e-04    8.169307e-05    8.580270e-06    1.723601e-06 
3.383334e-04    5.140497e-04    8.168338e-05    8.580242e-06    1.723613e-06 
3.340600e-04    5.133885e-04    8.167356e-05    8.580213e-06    1.723625e-06 
3.297885e-04    5.127197e-04    8.166362e-05    8.580184e-06    1.723638e-06 
3.255196e-04    5.120433e-04    8.165355e-05    8.580155e-06    1.723650e-06 
3.212541e-04    5.113593e-04    8.164335e-05    8.580125e-06    1.723663e-06 
3.169927e-04    5.106674e-04    8.163303e-05    8.580095e-06    1.723676e-06 
3.127361e-04    5.099677e-04    8.162257e-05    8.580064e-06    1.723688e-06 
3.084851e-04    5.092601e-04    8.161199e-05    8.580033e-06    1.723702e-06 
3.042404e-04    5.085445e-04    8.160127e-05    8.580002e-06    1.723715e-06 
3.000027e-04    5.078208e-04    8.159041e-05    8.579970e-06    1.723728e-06 
2.957728e-04    5.070889e-04    8.157942e-05    8.579938e-06    1.723742e-06 
2.915515e-04    5.063488e-04    8.156829e-05    8.579906e-06    1.723756e-06 
2.873395e-04    5.056004e-04    8.155702e-05    8.579873e-06    1.723770e-06 
2.831376e-04    5.048436e-04    8.154561e-05    8.579839e-06    1.723784e-06 
2.789466e-04    5.040783e-04    8.153406e-05    8.579805e-06    1.723798e-06 
2.747672e-04    5.033045e-04    8.152235e-05    8.579771e-06    1.723813e-06 
2.706002e-04    5.025221e-04    8.151051e-05    8.579736e-06    1.723827e-06 
2.664465e-04    5.017309e-04    8.149851e-05    8.579701e-06    1.723842e-06 
2.623068e-04    5.009310e-04    8.148636e-05    8.579666e-06    1.723857e-06 
2.581819e-04    5.001221e-04    8.147406e-05    8.579630e-06    1.723873e-06 
2.540726e-04    4.993044e-04    8.146160e-05    8.579593e-06    1.723888e-06 
2.499796e-04    4.984775e-04    8.144899e-05    8.579556e-06    1.723904e-06 
2.459039e-04    4.976416e-04    8.143622e-05    8.579519e-06    1.723919e-06 
2.418461e-04    4.967965e-04    8.142328e-05    8.579481e-06    1.723935e-06 
2.378070e-04    4.959421e-04    8.141019e-05    8.579442e-06    1.723952e-06 
2.337876e-04    4.950783e-04    8.139693e-05    8.579403e-06    1.723968e-06 
2.297884e-04    4.942050e-04    8.138350e-05    8.579364e-06    1.723985e-06 
2.258104e-04    4.933223e-04    8.136991e-05    8.579324e-06    1.724002e-06 
2.218544e-04    4.924299e-04    8.135614e-05    8.579284e-06    1.724019e-06 
2.179210e-04    4.915278e-04    8.134220e-05    8.579243e-06    1.724036e-06 
2.140111e-04    4.906160e-04    8.132809e-05    8.579201e-06    1.724054e-06 
2.101255e-04    4.896942e-04    8.131380e-05    8.579159e-06    1.724071e-06 
2.062649e-04    4.887626e-04    8.129933e-05    8.579117e-06    1.724089e-06 
2.024301e-04    4.878209e-04    8.128468e-05    8.579074e-06    1.724108e-06 
1.986219e-04    4.868690e-04    8.126984e-05    8.579030e-06    1.724126e-06 
1.948409e-04    4.859070e-04    8.125482e-05    8.578986e-06    1.724145e-06 
1.910880e-04    4.849347e-04    8.123961e-05    8.578941e-06    1.724164e-06 
1.873640e-04    4.839520e-04    8.122421e-05    8.578896e-06    1.724183e-06 
1.836694e-04    4.829588e-04    8.120862e-05    8.578850e-06    1.724202e-06 
1.800050e-04    4.819552e-04    8.119283e-05    8.578804e-06    1.724222e-06 
1.763717e-04    4.809408e-04    8.117684e-05    8.578757e-06    1.724242e-06 
1.727699e-04    4.799158e-04    8.116065e-05    8.578709e-06    1.724262e-06 
1.692005e-04    4.788800e-04    8.114426e-05    8.578661e-06    1.724282e-06 
